Filename;Width;Height;Roi.X1;Roi.Y1;Roi.X2;Roi.Y2;ClassId
Personne07/personne07139-15+90.jpg;384;288;0;0;384;288;6
Personne07/personne07156+15-45.jpg;384;288;0;0;384;288;6
Personne07/personne07166+30-90.jpg;384;288;0;0;384;288;6
Personne07/personne07174+30+30.jpg;384;288;0;0;384;288;6
Personne07/personne07200-90+0.jpg;384;288;0;0;384;288;6
Personne07/personne07240+0-90.jpg;384;288;0;0;384;288;6
Personne07/personne07207-60+0.jpg;384;288;0;0;384;288;6
Personne07/personne07170+30-30.jpg;384;288;0;0;384;288;6
Personne07/personne07208-60+15.jpg;384;288;0;0;384;288;6
Personne07/personne07277+30+75.jpg;384;288;0;0;384;288;6
Personne07/personne07115-30-75.jpg;384;288;0;0;384;288;6
Personne07/personne07250+0+60.jpg;384;288;0;0;384;288;6
Personne07/personne07220-30+0.jpg;384;288;0;0;384;288;6
Personne07/personne07270+30-30.jpg;384;288;0;0;384;288;6
Personne07/personne07179+60-90.jpg;384;288;0;0;384;288;6
Personne07/personne07225-30+75.jpg;384;288;0;0;384;288;6
Personne07/personne07101-60-90.jpg;384;288;0;0;384;288;6
Personne07/personne07260+15+15.jpg;384;288;0;0;384;288;6
Personne07/personne07236-15+45.jpg;384;288;0;0;384;288;6
Personne07/personne07258+15-15.jpg;384;288;0;0;384;288;6
Personne07/personne07282+60-45.jpg;384;288;0;0;384;288;6
Personne07/personne07143+0-45.jpg;384;288;0;0;384;288;6
Personne07/personne07150+0+60.jpg;384;288;0;0;384;288;6
Personne07/personne07284+60-15.jpg;384;288;0;0;384;288;6
Personne07/personne07125-30+75.jpg;384;288;0;0;384;288;6
Personne07/personne07136-15+45.jpg;384;288;0;0;384;288;6
Personne07/personne07233-15+0.jpg;384;288;0;0;384;288;6
Personne07/personne07269+30-45.jpg;384;288;0;0;384;288;6
Personne07/personne07186+60+15.jpg;384;288;0;0;384;288;6
Personne07/personne07109-60+30.jpg;384;288;0;0;384;288;6
Personne07/personne07287+60+30.jpg;384;288;0;0;384;288;6
Personne07/personne07177+30+75.jpg;384;288;0;0;384;288;6
Personne07/personne07256+15-45.jpg;384;288;0;0;384;288;6
Personne07/personne07131-15-30.jpg;384;288;0;0;384;288;6
Personne07/personne07173+30+15.jpg;384;288;0;0;384;288;6
Personne07/personne07188+60+45.jpg;384;288;0;0;384;288;6
Personne07/personne07137-15+60.jpg;384;288;0;0;384;288;6
Personne07/personne07263+15+60.jpg;384;288;0;0;384;288;6
Personne07/personne07132-15-15.jpg;384;288;0;0;384;288;6
Personne07/personne07159+15+0.jpg;384;288;0;0;384;288;6
Personne07/personne07235-15+30.jpg;384;288;0;0;384;288;6
Personne07/personne07259+15+0.jpg;384;288;0;0;384;288;6
Personne07/personne07190+60+75.jpg;384;288;0;0;384;288;6
Personne07/personne07144+0-30.jpg;384;288;0;0;384;288;6
Personne07/personne07266+30-90.jpg;384;288;0;0;384;288;6
Personne07/personne07122-30+30.jpg;384;288;0;0;384;288;6
Personne07/personne07212-60+75.jpg;384;288;0;0;384;288;6
Personne07/personne07113-60+90.jpg;384;288;0;0;384;288;6
Personne07/personne07124-30+60.jpg;384;288;0;0;384;288;6
Personne15/personne15146+0+0.jpg;384;288;0;0;384;288;14
Personne15/personne15290+60+75.jpg;384;288;0;0;384;288;14
Personne15/personne15162+15+45.jpg;384;288;0;0;384;288;14
Personne15/personne15219-30-15.jpg;384;288;0;0;384;288;14
Personne15/personne15232-15-15.jpg;384;288;0;0;384;288;14
Personne15/personne15183+60-30.jpg;384;288;0;0;384;288;14
Personne15/personne15130-15-45.jpg;384;288;0;0;384;288;14
Personne15/personne15244+0-30.jpg;384;288;0;0;384;288;14
Personne15/personne15128-15-75.jpg;384;288;0;0;384;288;14
Personne15/personne15168+30-60.jpg;384;288;0;0;384;288;14
Personne15/personne15270+30-30.jpg;384;288;0;0;384;288;14
Personne15/personne15117-30-45.jpg;384;288;0;0;384;288;14
Personne15/personne15164+15+75.jpg;384;288;0;0;384;288;14
Personne15/personne15235-15+30.jpg;384;288;0;0;384;288;14
Personne15/personne15158+15-15.jpg;384;288;0;0;384;288;14
Personne15/personne15236-15+45.jpg;384;288;0;0;384;288;14
Personne15/personne15253+15-90.jpg;384;288;0;0;384;288;14
Personne15/personne15154+15-75.jpg;384;288;0;0;384;288;14
Personne15/personne15172+30+0.jpg;384;288;0;0;384;288;14
Personne15/personne15285+60+0.jpg;384;288;0;0;384;288;14
Personne15/personne15108-60+15.jpg;384;288;0;0;384;288;14
Personne15/personne15281+60-60.jpg;384;288;0;0;384;288;14
Personne15/personne15171+30-15.jpg;384;288;0;0;384;288;14
Personne15/personne15217-30-45.jpg;384;288;0;0;384;288;14
Personne15/personne15184+60-15.jpg;384;288;0;0;384;288;14
Personne15/personne15255+15-60.jpg;384;288;0;0;384;288;14
Personne15/personne15142+0-60.jpg;384;288;0;0;384;288;14
Personne15/personne15268+30-60.jpg;384;288;0;0;384;288;14
Personne15/personne15239-15+90.jpg;384;288;0;0;384;288;14
Personne15/personne15163+15+60.jpg;384;288;0;0;384;288;14
Personne15/personne15265+15+90.jpg;384;288;0;0;384;288;14
Personne15/personne15181+60-60.jpg;384;288;0;0;384;288;14
Personne15/personne15122-30+30.jpg;384;288;0;0;384;288;14
Personne15/personne15243+0-45.jpg;384;288;0;0;384;288;14
Personne15/personne15126-30+90.jpg;384;288;0;0;384;288;14
Personne15/personne15283+60-30.jpg;384;288;0;0;384;288;14
Personne15/personne15203-60-60.jpg;384;288;0;0;384;288;14
Personne15/personne15141+0-75.jpg;384;288;0;0;384;288;14
Personne15/personne15153+15-90.jpg;384;288;0;0;384;288;14
Personne15/personne15176+30+60.jpg;384;288;0;0;384;288;14
Personne15/personne15138-15+75.jpg;384;288;0;0;384;288;14
Personne15/personne15156+15-45.jpg;384;288;0;0;384;288;14
Personne15/personne15120-30+0.jpg;384;288;0;0;384;288;14
Personne15/personne15272+30+0.jpg;384;288;0;0;384;288;14
Personne15/personne15209-60+30.jpg;384;288;0;0;384;288;14
Personne15/personne15201-60-90.jpg;384;288;0;0;384;288;14
Personne15/personne15282+60-45.jpg;384;288;0;0;384;288;14
Personne15/personne15200-90+0.jpg;384;288;0;0;384;288;14
Personne15/personne15179+60-90.jpg;384;288;0;0;384;288;14
Personne15/personne15247+0+15.jpg;384;288;0;0;384;288;14
Personne15/personne15264+15+75.jpg;384;288;0;0;384;288;14
Personne15/personne15225-30+75.jpg;384;288;0;0;384;288;14
Personne15/personne15104-60-45.jpg;384;288;0;0;384;288;14
Personne15/personne15289+60+60.jpg;384;288;0;0;384;288;14
Personne15/personne15278+30+90.jpg;384;288;0;0;384;288;14
Personne15/personne15257+15-30.jpg;384;288;0;0;384;288;14
Personne15/personne15259+15+0.jpg;384;288;0;0;384;288;14
Personne15/personne15287+60+30.jpg;384;288;0;0;384;288;14
Personne15/personne15216-30-60.jpg;384;288;0;0;384;288;14
Personne15/personne15226-30+90.jpg;384;288;0;0;384;288;14
Personne15/personne15102-60-75.jpg;384;288;0;0;384;288;14
Personne15/personne15212-60+75.jpg;384;288;0;0;384;288;14
Personne15/personne15114-30-90.jpg;384;288;0;0;384;288;14
Personne15/personne15241+0-75.jpg;384;288;0;0;384;288;14
Personne15/personne15182+60-45.jpg;384;288;0;0;384;288;14
Personne15/personne15166+30-90.jpg;384;288;0;0;384;288;14
Personne15/personne15134-15+15.jpg;384;288;0;0;384;288;14
Personne15/personne15218-30-30.jpg;384;288;0;0;384;288;14
Personne15/personne15144+0-30.jpg;384;288;0;0;384;288;14
Personne15/personne15115-30-75.jpg;384;288;0;0;384;288;14
Personne15/personne15261+15+30.jpg;384;288;0;0;384;288;14
Personne15/personne15125-30+75.jpg;384;288;0;0;384;288;14
Personne15/personne15245+0-15.jpg;384;288;0;0;384;288;14
Personne15/personne15250+0+60.jpg;384;288;0;0;384;288;14
Personne15/personne15292+90+0.jpg;384;288;0;0;384;288;14
Personne15/personne15159+15+0.jpg;384;288;0;0;384;288;14
Personne15/personne15160+15+15.jpg;384;288;0;0;384;288;14
Personne15/personne15256+15-45.jpg;384;288;0;0;384;288;14
Personne15/personne15228-15-75.jpg;384;288;0;0;384;288;14
Personne15/personne15112-60+75.jpg;384;288;0;0;384;288;14
Personne15/personne15151+0+75.jpg;384;288;0;0;384;288;14
Personne15/personne15204-60-45.jpg;384;288;0;0;384;288;14
Personne15/personne15185+60+0.jpg;384;288;0;0;384;288;14
Personne15/personne15214-30-90.jpg;384;288;0;0;384;288;14
Personne15/personne15157+15-30.jpg;384;288;0;0;384;288;14
Personne15/personne15205-60-30.jpg;384;288;0;0;384;288;14
Personne15/personne15267+30-75.jpg;384;288;0;0;384;288;14
Personne15/personne15286+60+15.jpg;384;288;0;0;384;288;14
Personne15/personne15178+30+90.jpg;384;288;0;0;384;288;14
Personne15/personne15111-60+60.jpg;384;288;0;0;384;288;14
Personne15/personne15118-30-30.jpg;384;288;0;0;384;288;14
Personne15/personne15280+60-75.jpg;384;288;0;0;384;288;14
Personne15/personne15213-60+90.jpg;384;288;0;0;384;288;14
Personne15/personne15175+30+45.jpg;384;288;0;0;384;288;14
Personne15/personne15132-15-15.jpg;384;288;0;0;384;288;14
Personne15/personne15263+15+60.jpg;384;288;0;0;384;288;14
Personne15/personne15119-30-15.jpg;384;288;0;0;384;288;14
Personne15/personne15252+0+90.jpg;384;288;0;0;384;288;14
Personne15/personne15210-60+45.jpg;384;288;0;0;384;288;14
Personne15/personne15110-60+45.jpg;384;288;0;0;384;288;14
Personne15/personne15187+60+30.jpg;384;288;0;0;384;288;14
Personne15/personne15271+30-15.jpg;384;288;0;0;384;288;14
Personne15/personne15246+0+0.jpg;384;288;0;0;384;288;14
Personne15/personne15211-60+60.jpg;384;288;0;0;384;288;14
Personne15/personne15266+30-90.jpg;384;288;0;0;384;288;14
Personne15/personne15124-30+60.jpg;384;288;0;0;384;288;14
Personne15/personne15277+30+75.jpg;384;288;0;0;384;288;14
Personne15/personne15254+15-75.jpg;384;288;0;0;384;288;14
Personne15/personne15258+15-15.jpg;384;288;0;0;384;288;14
Personne15/personne15155+15-60.jpg;384;288;0;0;384;288;14
Personne15/personne15136-15+45.jpg;384;288;0;0;384;288;14
Personne15/personne15107-60+0.jpg;384;288;0;0;384;288;14
Personne15/personne15121-30+15.jpg;384;288;0;0;384;288;14
Personne15/personne15249+0+45.jpg;384;288;0;0;384;288;14
Personne15/personne15127-15-90.jpg;384;288;0;0;384;288;14
Personne15/personne15106-60-15.jpg;384;288;0;0;384;288;14
Personne15/personne15208-60+15.jpg;384;288;0;0;384;288;14
Personne15/personne15165+15+90.jpg;384;288;0;0;384;288;14
Personne15/personne15169+30-45.jpg;384;288;0;0;384;288;14
Personne15/personne15100-90+0.jpg;384;288;0;0;384;288;14
Personne15/personne15230-15-45.jpg;384;288;0;0;384;288;14
Personne15/personne15152+0+90.jpg;384;288;0;0;384;288;14
Personne15/personne15105-60-30.jpg;384;288;0;0;384;288;14
Personne15/personne15215-30-75.jpg;384;288;0;0;384;288;14
Personne15/personne15135-15+30.jpg;384;288;0;0;384;288;14
Personne15/personne15123-30+45.jpg;384;288;0;0;384;288;14
Personne15/personne15143+0-45.jpg;384;288;0;0;384;288;14
Personne15/personne15129-15-60.jpg;384;288;0;0;384;288;14
Personne15/personne15273+30+15.jpg;384;288;0;0;384;288;14
Personne15/personne15133-15+0.jpg;384;288;0;0;384;288;14
Personne15/personne15186+60+15.jpg;384;288;0;0;384;288;14
Personne15/personne15248+0+30.jpg;384;288;0;0;384;288;14
Personne15/personne15220-30+0.jpg;384;288;0;0;384;288;14
Personne15/personne15229-15-60.jpg;384;288;0;0;384;288;14
Personne15/personne15137-15+60.jpg;384;288;0;0;384;288;14
Personne15/personne15191+60+90.jpg;384;288;0;0;384;288;14
Personne15/personne15260+15+15.jpg;384;288;0;0;384;288;14
Personne15/personne15234-15+15.jpg;384;288;0;0;384;288;14
Personne15/personne15190+60+75.jpg;384;288;0;0;384;288;14
Personne15/personne15109-60+30.jpg;384;288;0;0;384;288;14
Personne15/personne15113-60+90.jpg;384;288;0;0;384;288;14
Personne15/personne15148+0+30.jpg;384;288;0;0;384;288;14
Personne15/personne15180+60-75.jpg;384;288;0;0;384;288;14
Personne15/personne15279+60-90.jpg;384;288;0;0;384;288;14
Personne15/personne15291+60+90.jpg;384;288;0;0;384;288;14
Personne15/personne15139-15+90.jpg;384;288;0;0;384;288;14
Personne15/personne15188+60+45.jpg;384;288;0;0;384;288;14
Personne15/personne15192+90+0.jpg;384;288;0;0;384;288;14
Personne15/personne15161+15+30.jpg;384;288;0;0;384;288;14
Personne09/personne09213-60+90.jpg;384;288;0;0;384;288;8
Personne09/personne09252+0+90.jpg;384;288;0;0;384;288;8
Personne09/personne09285+60+0.jpg;384;288;0;0;384;288;8
Personne09/personne09283+60-30.jpg;384;288;0;0;384;288;8
Personne09/personne09272+30+0.jpg;384;288;0;0;384;288;8
Personne09/personne09234-15+15.jpg;384;288;0;0;384;288;8
Personne09/personne09174+30+30.jpg;384;288;0;0;384;288;8
Personne09/personne09172+30+0.jpg;384;288;0;0;384;288;8
Personne09/personne09130-15-45.jpg;384;288;0;0;384;288;8
Personne09/personne09127-15-90.jpg;384;288;0;0;384;288;8
Personne09/personne09119-30-15.jpg;384;288;0;0;384;288;8
Personne09/personne09215-30-75.jpg;384;288;0;0;384;288;8
Personne09/personne09138-15+75.jpg;384;288;0;0;384;288;8
Personne09/personne09170+30-30.jpg;384;288;0;0;384;288;8
Personne09/personne09135-15+30.jpg;384;288;0;0;384;288;8
Personne09/personne09286+60+15.jpg;384;288;0;0;384;288;8
Personne09/personne09257+15-30.jpg;384;288;0;0;384;288;8
Personne09/personne09256+15-45.jpg;384;288;0;0;384;288;8
Personne09/personne09237-15+60.jpg;384;288;0;0;384;288;8
Personne09/personne09112-60+75.jpg;384;288;0;0;384;288;8
Personne09/personne09236-15+45.jpg;384;288;0;0;384;288;8
Personne09/personne09206-60-15.jpg;384;288;0;0;384;288;8
Personne09/personne09190+60+75.jpg;384;288;0;0;384;288;8
Personne09/personne09167+30-75.jpg;384;288;0;0;384;288;8
Personne09/personne09225-30+75.jpg;384;288;0;0;384;288;8
Personne09/personne09184+60-15.jpg;384;288;0;0;384;288;8
Personne09/personne09203-60-60.jpg;384;288;0;0;384;288;8
Personne09/personne09116-30-60.jpg;384;288;0;0;384;288;8
Personne09/personne09284+60-15.jpg;384;288;0;0;384;288;8
Personne09/personne09248+0+30.jpg;384;288;0;0;384;288;8
Personne09/personne09147+0+15.jpg;384;288;0;0;384;288;8
Personne09/personne09270+30-30.jpg;384;288;0;0;384;288;8
Personne09/personne09245+0-15.jpg;384;288;0;0;384;288;8
Personne09/personne09104-60-45.jpg;384;288;0;0;384;288;8
Personne09/personne09281+60-60.jpg;384;288;0;0;384;288;8
Personne09/personne09277+30+75.jpg;384;288;0;0;384;288;8
Personne09/personne09145+0-15.jpg;384;288;0;0;384;288;8
Personne09/personne09188+60+45.jpg;384;288;0;0;384;288;8
Personne09/personne09133-15+0.jpg;384;288;0;0;384;288;8
Personne09/personne09168+30-60.jpg;384;288;0;0;384;288;8
Personne09/personne09125-30+75.jpg;384;288;0;0;384;288;8
Personne09/personne09254+15-75.jpg;384;288;0;0;384;288;8
Personne09/personne09181+60-60.jpg;384;288;0;0;384;288;8
Personne09/personne09224-30+60.jpg;384;288;0;0;384;288;8
Personne09/personne09158+15-15.jpg;384;288;0;0;384;288;8
Personne09/personne09211-60+60.jpg;384;288;0;0;384;288;8
Personne09/personne09288+60+45.jpg;384;288;0;0;384;288;8
Personne09/personne09244+0-30.jpg;384;288;0;0;384;288;8
Personne09/personne09117-30-45.jpg;384;288;0;0;384;288;8
Personne09/personne09241+0-75.jpg;384;288;0;0;384;288;8
Personne09/personne09139-15+90.jpg;384;288;0;0;384;288;8
Personne09/personne09266+30-90.jpg;384;288;0;0;384;288;8
Personne09/personne09106-60-15.jpg;384;288;0;0;384;288;8
Personne09/personne09189+60+60.jpg;384;288;0;0;384;288;8
Personne09/personne09233-15+0.jpg;384;288;0;0;384;288;8
Personne09/personne09137-15+60.jpg;384;288;0;0;384;288;8
Personne09/personne09204-60-45.jpg;384;288;0;0;384;288;8
Personne09/personne09223-30+45.jpg;384;288;0;0;384;288;8
Personne09/personne09243+0-45.jpg;384;288;0;0;384;288;8
Personne09/personne09166+30-90.jpg;384;288;0;0;384;288;8
Personne09/personne09141+0-75.jpg;384;288;0;0;384;288;8
Personne09/personne09186+60+15.jpg;384;288;0;0;384;288;8
Personne09/personne09279+60-90.jpg;384;288;0;0;384;288;8
Personne09/personne09227-15-90.jpg;384;288;0;0;384;288;8
Personne09/personne09212-60+75.jpg;384;288;0;0;384;288;8
Personne09/personne09290+60+75.jpg;384;288;0;0;384;288;8
Personne09/personne09226-30+90.jpg;384;288;0;0;384;288;8
Personne09/personne09269+30-45.jpg;384;288;0;0;384;288;8
Personne09/personne09108-60+15.jpg;384;288;0;0;384;288;8
Personne09/personne09231-15-30.jpg;384;288;0;0;384;288;8
Personne09/personne09205-60-30.jpg;384;288;0;0;384;288;8
Personne09/personne09280+60-75.jpg;384;288;0;0;384;288;8
Personne09/personne09148+0+30.jpg;384;288;0;0;384;288;8
Personne09/personne09200-90+0.jpg;384;288;0;0;384;288;8
Personne09/personne09149+0+45.jpg;384;288;0;0;384;288;8
Personne09/personne09263+15+60.jpg;384;288;0;0;384;288;8
Personne09/personne09154+15-75.jpg;384;288;0;0;384;288;8
Personne09/personne09142+0-60.jpg;384;288;0;0;384;288;8
Personne09/personne09165+15+90.jpg;384;288;0;0;384;288;8
Personne09/personne09169+30-45.jpg;384;288;0;0;384;288;8
Personne09/personne09264+15+75.jpg;384;288;0;0;384;288;8
Personne09/personne09162+15+45.jpg;384;288;0;0;384;288;8
Personne09/personne09114-30-90.jpg;384;288;0;0;384;288;8
Personne09/personne09275+30+45.jpg;384;288;0;0;384;288;8
Personne09/personne09214-30-90.jpg;384;288;0;0;384;288;8
Personne09/personne09278+30+90.jpg;384;288;0;0;384;288;8
Personne09/personne09268+30-60.jpg;384;288;0;0;384;288;8
Personne09/personne09265+15+90.jpg;384;288;0;0;384;288;8
Personne09/personne09124-30+60.jpg;384;288;0;0;384;288;8
Personne09/personne09185+60+0.jpg;384;288;0;0;384;288;8
Personne09/personne09177+30+75.jpg;384;288;0;0;384;288;8
Personne09/personne09240+0-90.jpg;384;288;0;0;384;288;8
Personne09/personne09126-30+90.jpg;384;288;0;0;384;288;8
Personne09/personne09134-15+15.jpg;384;288;0;0;384;288;8
Personne09/personne09143+0-45.jpg;384;288;0;0;384;288;8
Personne09/personne09110-60+45.jpg;384;288;0;0;384;288;8
Personne09/personne09208-60+15.jpg;384;288;0;0;384;288;8
Personne09/personne09220-30+0.jpg;384;288;0;0;384;288;8
Personne09/personne09171+30-15.jpg;384;288;0;0;384;288;8
Personne09/personne09287+60+30.jpg;384;288;0;0;384;288;8
Personne09/personne09258+15-15.jpg;384;288;0;0;384;288;8
Personne09/personne09136-15+45.jpg;384;288;0;0;384;288;8
Personne09/personne09109-60+30.jpg;384;288;0;0;384;288;8
Personne09/personne09207-60+0.jpg;384;288;0;0;384;288;8
Personne09/personne09107-60+0.jpg;384;288;0;0;384;288;8
Personne09/personne09100-90+0.jpg;384;288;0;0;384;288;8
Personne09/personne09201-60-90.jpg;384;288;0;0;384;288;8
Personne09/personne09151+0+75.jpg;384;288;0;0;384;288;8
Personne09/personne09192+90+0.jpg;384;288;0;0;384;288;8
Personne09/personne09102-60-75.jpg;384;288;0;0;384;288;8
Personne09/personne09292+90+0.jpg;384;288;0;0;384;288;8
Personne09/personne09113-60+90.jpg;384;288;0;0;384;288;8
Personne09/personne09262+15+45.jpg;384;288;0;0;384;288;8
Personne09/personne09105-60-30.jpg;384;288;0;0;384;288;8
Personne09/personne09216-30-60.jpg;384;288;0;0;384;288;8
Personne09/personne09246+0+0.jpg;384;288;0;0;384;288;8
Personne09/personne09222-30+30.jpg;384;288;0;0;384;288;8
Personne09/personne09129-15-60.jpg;384;288;0;0;384;288;8
Personne09/personne09232-15-15.jpg;384;288;0;0;384;288;8
Personne09/personne09179+60-90.jpg;384;288;0;0;384;288;8
Personne09/personne09161+15+30.jpg;384;288;0;0;384;288;8
Personne09/personne09261+15+30.jpg;384;288;0;0;384;288;8
Personne09/personne09282+60-45.jpg;384;288;0;0;384;288;8
Personne09/personne09209-60+30.jpg;384;288;0;0;384;288;8
Personne09/personne09191+60+90.jpg;384;288;0;0;384;288;8
Personne09/personne09291+60+90.jpg;384;288;0;0;384;288;8
Personne09/personne09156+15-45.jpg;384;288;0;0;384;288;8
Personne09/personne09153+15-90.jpg;384;288;0;0;384;288;8
Personne09/personne09115-30-75.jpg;384;288;0;0;384;288;8
Personne09/personne09259+15+0.jpg;384;288;0;0;384;288;8
Personne09/personne09273+30+15.jpg;384;288;0;0;384;288;8
Personne09/personne09120-30+0.jpg;384;288;0;0;384;288;8
Personne09/personne09249+0+45.jpg;384;288;0;0;384;288;8
Personne09/personne09159+15+0.jpg;384;288;0;0;384;288;8
Personne09/personne09289+60+60.jpg;384;288;0;0;384;288;8
Personne09/personne09242+0-60.jpg;384;288;0;0;384;288;8
